Frequency (Hz)	Level (dB)
7622.753906	-69.686264
7633.520508	-72.744240
7644.287109	-75.616776
7655.053711	-73.167931
7665.820313	-72.850319
7676.586914	-76.993599
7687.353516	-74.981720
7698.120117	-66.554146
7708.886719	-66.007950
7719.653320	-70.972977
7730.419922	-70.605965
7741.186523	-70.845978
7751.953125	-78.836716
7762.719727	-73.137939
7773.486328	-71.134758
7784.252930	-74.181793
7795.019531	-65.859879
7805.786133	-70.679176
7816.552734	-49.222530
7827.319336	-43.260838
7838.085938	-44.898384
7848.852539	-54.166512
7859.619141	-71.906052
7870.385742	-74.120270
7881.152344	-72.380035
7891.918945	-72.990532
7902.685547	-76.508476
7913.452148	-107.279839
7924.218750	-71.401863
7934.985352	-69.090134
7945.751953	-96.820168
7956.518555	-72.482040
7967.285156	-73.606987
7978.051758	-73.783623
7988.818359	-70.214058
7999.584961	-73.321869
8010.351563	-78.213623
8021.118164	-84.138756
8031.884766	-75.724884
8042.651367	-69.741692
8053.417969	-68.948273
8064.184570	-69.665466
8074.951172	-71.183144
8085.717773	-76.755951
8096.484375	-76.531738
8107.250977	-79.265320
8118.017578	-83.723068
8128.784180	-91.309891
8139.550781	-79.047607
8150.317383	-79.042862
8161.083984	-80.012970
8171.850586	-73.404694
8182.617188	-72.636200
8193.383789	-71.769592
8204.150391	-71.180466
8214.916992	-90.371170
8225.683594	-74.141983
8236.450195	-72.228256
8247.216797	-74.830719
8257.983398	-90.654282
8268.750000	-72.514153
8279.516602	-69.320221
8290.283203	-71.184433
8301.049805	-70.829315
8311.816406	-71.415680
8322.583008	-79.676231
8333.349609	-82.935074
8344.116211	-77.224060
8354.882813	-79.288757
8365.649414	-92.952698
8376.416016	-80.877312
8387.182617	-89.954025
8397.949219	-76.870789
8408.715820	-76.496681
8419.482422	-68.622787
8430.249023	-65.683472
8441.015625	-78.406937
8451.782227	-73.534714
8462.548828	-67.751396
8473.315430	-65.316109
8484.082031	-61.487469
8494.848633	-53.148743
8505.615234	-53.768841
8516.381836	-67.395958
8527.148438	-82.033913
8537.915039	-79.267891
8548.681641	-65.102257
8559.448242	-44.251545
8570.214844	-37.865978
8580.981445	-39.268791
8591.748047	-51.269459
8602.514648	-64.563759
8613.281250	-75.651901
8624.047852	-66.916756
8634.814453	-74.350983
8645.581055	-73.628784
8656.347656	-76.241302
8667.114258	-76.218384
8677.880859	-77.815651
8688.647461	-84.408493
8699.414063	-76.965576
8710.180664	-83.459152
8720.947266	-74.058907
8731.713867	-77.581795
8742.480469	-81.485809
8753.247070	-74.990921
8764.013672	-76.466042
8774.780273	-79.337738
8785.546875	-78.084282
8796.313477	-84.990730
8807.080078	-79.807945
8817.846680	-81.205437
8828.613281	-91.649170
8839.379883	-81.175713
8850.146484	-77.601662
8860.913086	-77.329453
8871.679688	-76.220459
8882.446289	-79.710548
8893.212891	-79.779243
8903.979492	-77.414909
8914.746094	-82.711884
8925.512695	-74.458252
8936.279297	-88.549629
8947.045898	-75.880165
8957.812500	-74.890785
8968.579102	-81.085762
8979.345703	-78.760429
8990.112305	-75.824066
9000.878906	-78.623039
9011.645508	-73.554916
9022.412109	-68.948463
9033.178711	-76.714767
9043.945313	-75.212135
9054.711914	-70.742332
9065.478516	-73.208351
