Frequency (Hz)	Level (dB)
5587.866211	-48.299026
5598.632813	-41.609779
5609.399414	-40.966473
5620.166016	-46.434299
5630.932617	-54.374531
5641.699219	-61.299095
5652.465820	-57.623070
5663.232422	-57.682446
5673.999023	-59.531689
5684.765625	-65.833054
5695.532227	-58.737751
5706.298828	-52.060455
5717.065430	-58.943886
5727.832031	-67.002548
5738.598633	-67.018150
5749.365234	-66.041878
5760.131836	-74.264984
5770.898438	-91.754288
5781.665039	-71.580154
5792.431641	-66.478691
5803.198242	-66.145081
5813.964844	-68.791473
5824.731445	-75.735809
5835.498047	-66.936394
5846.264648	-67.033325
5857.031250	-71.640358
5867.797852	-84.988243
5878.564453	-67.365585
5889.331055	-68.433662
5900.097656	-71.949890
5910.864258	-66.971878
5921.630859	-70.394852
5932.397461	-78.502388
5943.164063	-64.272202
5953.930664	-66.265999
5964.697266	-67.841965
5975.463867	-69.173622
5986.230469	-73.687721
5996.997070	-83.578369
6007.763672	-75.833870
6018.530273	-67.304306
6029.296875	-66.746651
6040.063477	-73.513824
6050.830078	-77.961906
6061.596680	-68.726204
6072.363281	-71.017044
6083.129883	-71.804192
6093.896484	-69.581741
6104.663086	-69.199547
6115.429688	-67.233978
6126.196289	-70.659782
6136.962891	-74.179337
6147.729492	-72.975739
6158.496094	-85.195770
6169.262695	-78.828941
6180.029297	-69.346245
6190.795898	-64.280312
6201.562500	-61.863705
6212.329102	-62.921970
6223.095703	-66.601105
6233.862305	-63.025299
6244.628906	-76.164398
6255.395508	-66.055344
6266.162109	-61.285095
6276.928711	-62.513023
6287.695313	-62.037476
6298.461914	-68.697479
6309.228516	-67.280861
6319.995117	-62.388973
6330.761719	-58.537373
6341.528320	-55.076736
6352.294922	-56.477417
6363.061523	-65.598175
6373.828125	-69.204155
6384.594727	-74.500412
6395.361328	-59.171120
6406.127930	-57.286266
6416.894531	-60.400192
6427.661133	-69.454422
6438.427734	-73.390663
6449.194336	-68.476128
6459.960938	-65.877907
6470.727539	-70.270615
6481.494141	-80.334206
6492.260742	-68.769737
6503.027344	-65.611328
6513.793945	-67.828346
6524.560547	-75.217400
6535.327148	-74.090836
6546.093750	-72.157066
6556.860352	-71.609604
6567.626953	-72.348267
6578.393555	-78.137505
6589.160156	-76.135155
6599.926758	-72.137344
6610.693359	-74.010696
6621.459961	-77.858612
6632.226563	-88.196861
6642.993164	-75.623146
6653.759766	-72.886887
6664.526367	-73.690910
6675.292969	-72.810959
6686.059570	-86.156326
6696.826172	-73.215858
6707.592773	-79.365036
6718.359375	-79.833061
6729.125977	-80.072304
6739.892578	-82.676170
6750.659180	-81.196327
6761.425781	-70.728485
6772.192383	-68.825386
6782.958984	-66.564484
6793.725586	-65.036407
6804.492188	-64.633232
6815.258789	-65.547188
6826.025391	-65.249260
6836.791992	-63.068424
6847.558594	-63.449085
6858.325195	-66.098488
6869.091797	-75.053055
6879.858398	-64.639015
6890.625000	-60.522362
6901.391602	-59.535213
6912.158203	-62.518063
6922.924805	-59.454727
6933.691406	-60.615692
6944.458008	-63.025219
6955.224609	-66.836708
6965.991211	-72.521057
6976.757813	-75.003868
6987.524414	-71.007759
6998.291016	-68.771049
7009.057617	-63.841125
7019.824219	-63.964909
7030.590820	-67.506844
7041.357422	-69.048485
7052.124023	-71.271477
7062.890625	-70.015869
7073.657227	-64.811295
7084.423828	-62.189281
7095.190430	-63.873669
7105.957031	-67.685455
7116.723633	-67.666824
7127.490234	-68.513992
7138.256836	-69.247292
7149.023438	-71.362228
7159.790039	-69.535469
7170.556641	-68.926514
7181.323242	-73.836525
7192.089844	-72.401840
7202.856445	-76.409012
7213.623047	-84.021797
7224.389648	-88.872917
7235.156250	-73.830055
7245.922852	-66.009491
7256.689453	-66.213905
7267.456055	-65.406799
7278.222656	-67.338562
7288.989258	-71.262177
7299.755859	-74.306343
7310.522461	-78.608109
7321.289063	-90.290985
7332.055664	-83.505180
7342.822266	-73.099243
7353.588867	-71.864586
7364.355469	-71.734184
7375.122070	-79.543739
7385.888672	-77.235161
7396.655273	-77.649582
7407.421875	-80.354546
7418.188477	-79.963669
7428.955078	-73.784096
7439.721680	-73.175240
7450.488281	-81.100105
7461.254883	-90.378662
7472.021484	-82.204041
7482.788086	-77.594604
7493.554688	-69.679497
7504.321289	-66.139122
7515.087891	-66.490540
7525.854492	-67.186653
7536.621094	-64.853386
7547.387695	-64.262962
7558.154297	-62.026985
7568.920898	-62.995399
7579.687500	-63.924839
7590.454102	-65.276360
7601.220703	-68.366928
7611.987305	-71.566902
7622.753906	-70.807274
7633.520508	-70.965302
7644.287109	-72.844276
7655.053711	-70.461731
7665.820313	-67.631378
7676.586914	-68.419273
7687.353516	-69.069443
7698.120117	-69.218338
7708.886719	-68.832397
7719.653320	-70.561035
7730.419922	-71.913208
7741.186523	-68.421371
7751.953125	-76.044144
7762.719727	-83.823380
7773.486328	-82.580345
7784.252930	-76.757431
7795.019531	-80.306374
7805.786133	-80.342964
7816.552734	-77.131645
7827.319336	-85.467972
7838.085938	-75.814407
7848.852539	-74.227127
7859.619141	-75.948715
7870.385742	-78.298080
7881.152344	-77.408302
7891.918945	-79.012917
7902.685547	-82.192863
7913.452148	-79.054428
7924.218750	-72.604782
7934.985352	-75.397400
7945.751953	-74.068901
7956.518555	-74.279823
7967.285156	-72.582123
7978.051758	-70.187325
7988.818359	-71.025955
7999.584961	-70.820847
8010.351563	-69.529335
8021.118164	-68.720451
8031.884766	-73.485809
8042.651367	-68.366501
8053.417969	-67.585625
8064.184570	-66.016968
8074.951172	-65.244644
8085.717773	-68.678764
8096.484375	-68.849503
8107.250977	-68.667229
8118.017578	-67.113510
8128.784180	-66.977661
8139.550781	-65.205040
8150.317383	-67.513733
8161.083984	-78.636971
8171.850586	-73.326042
8182.617188	-69.214325
8193.383789	-68.296371
8204.150391	-70.657761
8214.916992	-75.995331
8225.683594	-78.387863
8236.450195	-77.431961
8247.216797	-88.534477
8257.983398	-75.788483
8268.750000	-71.671288
8279.516602	-70.368362
8290.283203	-70.566628
8301.049805	-70.526672
8311.816406	-68.556435
8322.583008	-67.842293
8333.349609	-70.510551
8344.116211	-77.792778
8354.882813	-72.821312
8365.649414	-72.110931
8376.416016	-71.914673
8387.182617	-75.847687
8397.949219	-76.772148
8408.715820	-71.810692
8419.482422	-69.352509
8430.249023	-69.526848
8441.015625	-69.660706
8451.782227	-67.660385
8462.548828	-70.525963
8473.315430	-69.316605
8484.082031	-69.081757
8494.848633	-73.487221
8505.615234	-73.826981
8516.381836	-79.737640
8527.148438	-74.466156
8537.915039	-73.123940
8548.681641	-70.533401
8559.448242	-69.777718
8570.214844	-72.218941
8580.981445	-74.677925
8591.748047	-80.723228
8602.514648	-80.181046
8613.281250	-75.804901
8624.047852	-72.661545
8634.814453	-63.660660
8645.581055	-66.438904
8656.347656	-78.861145
8667.114258	-71.326225
8677.880859	-71.974350
8688.647461	-85.147934
8699.414063	-75.368927
8710.180664	-76.812378
8720.947266	-84.447533
8731.713867	-72.595009
8742.480469	-69.699272
8753.247070	-70.357491
8764.013672	-74.779419
8774.780273	-82.346321
8785.546875	-68.906860
8796.313477	-65.378471
8807.080078	-62.017235
8817.846680	-64.558350
8828.613281	-67.916115
8839.379883	-72.633316
8850.146484	-69.069565
8860.913086	-68.524193
8871.679688	-68.592178
8882.446289	-73.855217
8893.212891	-69.272423
8903.979492	-66.364616
8914.746094	-68.812302
8925.512695	-69.197556
8936.279297	-70.219749
8947.045898	-70.031769
8957.812500	-69.466026
8968.579102	-66.666542
8979.345703	-67.614502
