Frequency (Hz)	Level (dB)
10099.072266	-79.638962
10109.838867	-88.402138
10120.605469	-87.242355
10131.372070	-74.596107
10142.138672	-73.018463
10152.905273	-78.410828
10163.671875	-81.489716
10174.438477	-84.550896
10185.205078	-81.285660
10195.971680	-91.385086
10206.738281	-85.574257
10217.504883	-89.493240
10228.271484	-90.970772
10239.038086	-88.837082
10249.804688	-94.567719
10260.571289	-81.537926
10271.337891	-73.885170
10282.104492	-73.491951
10292.871094	-78.063133
10303.637695	-82.135788
10314.404297	-81.817398
10325.170898	-74.924850
10335.937500	-80.852325
10346.704102	-82.090469
10357.470703	-76.533203
10368.237305	-76.151978
10379.003906	-76.079147
10389.770508	-64.315208
10400.537109	-63.214691
10411.303711	-70.816940
10422.070313	-80.175911
10432.836914	-95.397858
10443.603516	-85.329521
10454.370117	-81.633018
10465.136719	-77.041908
10475.903320	-74.812355
10486.669922	-76.349129
10497.436523	-76.277405
10508.203125	-77.845535
10518.969727	-80.226173
10529.736328	-83.783508
10540.502930	-92.199432
10551.269531	-86.919632
10562.036133	-86.950661
10572.802734	-94.403496
10583.569336	-88.719681
10594.335938	-74.674980
10605.102539	-73.506386
10615.869141	-78.476807
10626.635742	-75.350868
10637.402344	-69.187935
10648.168945	-68.715599
10658.935547	-74.689735
10669.702148	-66.139473
10680.468750	-65.222473
10691.235352	-71.519035
10702.001953	-77.540993
10712.768555	-78.439827
10723.535156	-77.630234
10734.301758	-84.326103
10745.068359	-81.600151
10755.834961	-75.403885
10766.601563	-75.102600
10777.368164	-60.595245
10788.134766	-61.201141
10798.901367	-61.434711
10809.667969	-61.332409
10820.434570	-63.014469
10831.201172	-66.338318
10841.967773	-70.815994
10852.734375	-76.085777
10863.500977	-78.704109
10874.267578	-82.893517
10885.034180	-93.525154
10895.800781	-85.276917
10906.567383	-79.291702
10917.333984	-85.695404
10928.100586	-86.071571
10938.867188	-88.472656
10949.633789	-87.951988
10960.400391	-80.821938
10971.166992	-81.793671
10981.933594	-83.873428
10992.700195	-82.297829
11003.466797	-84.579041
11014.233398	-85.398888
11025.000000	-88.516525
11035.766602	-88.495209
11046.533203	-92.316399
11057.299805	-78.076111
11068.066406	-74.011482
