Frequency (Hz)	Level (dB)
5587.866211	-62.833118
5598.632813	-56.875248
5609.399414	-59.704556
5620.166016	-41.729252
5630.932617	-28.535418
5641.699219	-24.348820
5652.465820	-28.023951
5663.232422	-41.706074
5673.999023	-66.658661
5684.765625	-64.886147
5695.532227	-60.558079
5706.298828	-71.433121
5717.065430	-77.436638
5727.832031	-65.964844
5738.598633	-66.650780
5749.365234	-72.164429
5760.131836	-70.490601
5770.898438	-69.696144
5781.665039	-68.513031
5792.431641	-73.346184
5803.198242	-74.355629
5813.964844	-73.158012
5824.731445	-72.432800
5835.498047	-72.131271
5846.264648	-79.333633
5857.031250	-75.629105
5867.797852	-74.457649
5878.564453	-70.453018
5889.331055	-64.884277
5900.097656	-63.162914
5910.864258	-65.416527
5921.630859	-65.026382
5932.397461	-63.601887
5943.164063	-66.763901
5953.930664	-72.585587
5964.697266	-79.333511
5975.463867	-73.612801
5986.230469	-77.198105
5996.997070	-82.277466
6007.763672	-78.706917
6018.530273	-81.374924
6029.296875	-78.981819
6040.063477	-73.531815
6050.830078	-73.540337
6061.596680	-70.983299
6072.363281	-70.212906
6083.129883	-78.487061
6093.896484	-70.430794
6104.663086	-72.994377
6115.429688	-82.390549
6126.196289	-90.313950
6136.962891	-83.436943
6147.729492	-82.494514
6158.496094	-86.703529
6169.262695	-80.297371
6180.029297	-73.553757
6190.795898	-72.198364
6201.562500	-74.920837
6212.329102	-79.375099
6223.095703	-74.639824
6233.862305	-72.685661
6244.628906	-76.868126
6255.395508	-73.521080
6266.162109	-66.834427
6276.928711	-65.106834
6287.695313	-66.693932
6298.461914	-66.959244
6309.228516	-66.953850
6319.995117	-74.599724
6330.761719	-62.618244
6341.528320	-55.851048
6352.294922	-50.320992
6363.061523	-50.047462
6373.828125	-52.768974
6384.594727	-58.596191
6395.361328	-57.074303
6406.127930	-55.207676
6416.894531	-69.208725
6427.661133	-67.230507
6438.427734	-75.435371
6449.194336	-72.290306
6459.960938	-69.091362
6470.727539	-69.789429
6481.494141	-69.576172
6492.260742	-68.951454
6503.027344	-67.769394
6513.793945	-66.527168
6524.560547	-69.096779
6535.327148	-71.279961
6546.093750	-73.700630
6556.860352	-80.314278
6567.626953	-98.634583
6578.393555	-81.158737
6589.160156	-87.673515
6599.926758	-79.812668
6610.693359	-73.715942
6621.459961	-69.102097
6632.226563	-67.137100
6642.993164	-66.517258
6653.759766	-67.533310
6664.526367	-67.203720
6675.292969	-66.484940
6686.059570	-65.714531
6696.826172	-66.986801
6707.592773	-71.665031
6718.359375	-70.354622
6729.125977	-72.282242
6739.892578	-83.308029
6750.659180	-76.683807
6761.425781	-73.279190
6772.192383	-70.381905
6782.958984	-67.307335
6793.725586	-68.821983
6804.492188	-72.560051
6815.258789	-70.574829
6826.025391	-67.284103
6836.791992	-64.801590
6847.558594	-63.745464
6858.325195	-66.036438
6869.091797	-67.908493
6879.858398	-69.822189
6890.625000	-72.300072
6901.391602	-74.044090
6912.158203	-73.546066
6922.924805	-66.448074
6933.691406	-67.989586
6944.458008	-70.806953
6955.224609	-71.760559
6965.991211	-74.909195
6976.757813	-79.464325
6987.524414	-72.390205
6998.291016	-66.614372
7009.057617	-69.147644
7019.824219	-67.327644
7030.590820	-64.808685
7041.357422	-64.189178
7052.124023	-63.137066
7062.890625	-60.278221
7073.657227	-47.052738
7084.423828	-37.676075
7095.190430	-35.434078
7105.957031	-39.422203
7116.723633	-51.164684
7127.490234	-64.374657
7138.256836	-64.857864
7149.023438	-72.596382
7159.790039	-78.378304
7170.556641	-73.790092
7181.323242	-70.800827
7192.089844	-68.913132
7202.856445	-69.089142
7213.623047	-75.937347
7224.389648	-86.082642
7235.156250	-83.167427
7245.922852	-82.788383
7256.689453	-78.474342
7267.456055	-76.215584
7278.222656	-82.772179
7288.989258	-85.465569
7299.755859	-81.829796
7310.522461	-88.490738
7321.289063	-84.025368
7332.055664	-77.277428
7342.822266	-71.319275
7353.588867	-73.626900
7364.355469	-88.178802
7375.122070	-73.126831
7385.888672	-68.293037
7396.655273	-70.981895
7407.421875	-91.760094
7418.188477	-80.310143
7428.955078	-80.768463
7439.721680	-67.595711
7450.488281	-65.356148
7461.254883	-71.344818
7472.021484	-77.226349
7482.788086	-77.998886
7493.554688	-77.365601
7504.321289	-85.914673
7515.087891	-87.626724
7525.854492	-98.903633
7536.621094	-82.524879
7547.387695	-87.800201
7558.154297	-82.626854
7568.920898	-71.556168
7579.687500	-70.369026
7590.454102	-74.556641
7601.220703	-78.126503
7611.987305	-72.098785
7622.753906	-69.469002
7633.520508	-72.221237
7644.287109	-75.137238
7655.053711	-72.550499
7665.820313	-72.144829
7676.586914	-76.528175
7687.353516	-73.871819
7698.120117	-66.299751
7708.886719	-65.510155
7719.653320	-68.597099
7730.419922	-69.445526
7741.186523	-70.437462
7751.953125	-74.901169
7762.719727	-72.322769
7773.486328	-70.509422
7784.252930	-70.754547
7795.019531	-66.284744
7805.786133	-61.818050
7816.552734	-47.976181
7827.319336	-43.190617
7838.085938	-44.675106
7848.852539	-52.497307
7859.619141	-70.129585
7870.385742	-77.000656
7881.152344	-71.667061
7891.918945	-71.863327
7902.685547	-75.793831
7913.452148	-83.598114
7924.218750	-71.348419
7934.985352	-69.824409
7945.751953	-81.939232
7956.518555	-73.301582
7967.285156	-73.082222
7978.051758	-71.878365
7988.818359	-69.655251
7999.584961	-72.405373
8010.351563	-78.009911
8021.118164	-84.076675
8031.884766	-74.496346
8042.651367	-69.024765
8053.417969	-68.028511
8064.184570	-68.493301
8074.951172	-70.303459
8085.717773	-75.922775
8096.484375	-76.805687
8107.250977	-77.874519
8118.017578	-83.331985
8128.784180	-91.610878
8139.550781	-79.360725
8150.317383	-78.124283
8161.083984	-77.823906
8171.850586	-72.790718
8182.617188	-71.439270
8193.383789	-70.652138
8204.150391	-71.144157
8214.916992	-84.571213
8225.683594	-73.986389
8236.450195	-71.809792
8247.216797	-75.079231
8257.983398	-88.536873
8268.750000	-71.763184
8279.516602	-68.611198
8290.283203	-69.624580
8301.049805	-70.018944
8311.816406	-71.077255
8322.583008	-77.380936
8333.349609	-80.346886
8344.116211	-77.021530
8354.882813	-78.972336
8365.649414	-93.724113
8376.416016	-82.521805
8387.182617	-94.530426
8397.949219	-77.604805
8408.715820	-78.359207
8419.482422	-68.614388
8430.249023	-66.229927
8441.015625	-78.067070
8451.782227	-72.817886
8462.548828	-66.603394
8473.315430	-63.466228
8484.082031	-58.562813
8494.848633	-52.684795
8505.615234	-53.341007
8516.381836	-62.736874
8527.148438	-77.238037
8537.915039	-76.668114
8548.681641	-56.767124
8559.448242	-42.935314
8570.214844	-37.701572
8580.981445	-38.946140
8591.748047	-48.042400
8602.514648	-82.733871
8613.281250	-76.601311
8624.047852	-68.127769
8634.814453	-73.257912
8645.581055	-73.531502
8656.347656	-75.242706
8667.114258	-75.854355
8677.880859	-78.275368
8688.647461	-85.445793
8699.414063	-78.714668
8710.180664	-82.542358
8720.947266	-74.592056
8731.713867	-76.620132
8742.480469	-78.015373
8753.247070	-74.866684
8764.013672	-77.698799
8774.780273	-81.229652
8785.546875	-77.900970
8796.313477	-81.957520
8807.080078	-79.311699
8817.846680	-80.891655
8828.613281	-97.080658
8839.379883	-81.449593
8850.146484	-77.354431
8860.913086	-76.742943
8871.679688	-76.178040
8882.446289	-79.994019
8893.212891	-79.579994
8903.979492	-78.237511
8914.746094	-81.271660
8925.512695	-75.343414
8936.279297	-90.947731
8947.045898	-76.006561
8957.812500	-74.318237
8968.579102	-78.032501
8979.345703	-77.638176
8990.112305	-75.897537
9000.878906	-76.311493
9011.645508	-71.965111
9022.412109	-69.121025
9033.178711	-76.558235
9043.945313	-75.588387
9054.711914	-70.264252
9065.478516	-71.641464
9076.245117	-74.871056
9087.011719	-81.052330
9097.778320	-73.567352
9108.544922	-72.455139
9119.311523	-69.872269
9130.078125	-64.278709
9140.844727	-63.582226
9151.611328	-68.119125
9162.377930	-74.014328
9173.144531	-75.298828
9183.911133	-56.634247
9194.677734	-51.585186
9205.444336	-54.665134
9216.210938	-66.876709
9226.977539	-84.418701
9237.744141	-74.239197
9248.510742	-70.888382
9259.277344	-70.206413
9270.043945	-70.619270
9280.810547	-66.876862
9291.577148	-65.812531
9302.343750	-55.760975
9313.110352	-44.606602
9323.876953	-40.356464
9334.643555	-42.681080
9345.410156	-50.845455
9356.176758	-62.667671
9366.943359	-68.013481
9377.709961	-72.521744
9388.476563	-87.623276
9399.243164	-75.800568
9410.009766	-70.288887
9420.776367	-69.246338
9431.542969	-72.212982
9442.309570	-73.736526
9453.076172	-72.731056
9463.842773	-73.020523
9474.609375	-74.875320
9485.375977	-71.548698
9496.142578	-68.763512
9506.909180	-71.509293
9517.675781	-76.662079
9528.442383	-79.396179
9539.208984	-78.061302
9549.975586	-79.071930
9560.742188	-78.306084
9571.508789	-76.614479
9582.275391	-78.972565
9593.041992	-95.673347
9603.808594	-81.284805
9614.575195	-82.752220
9625.341797	-95.823036
9636.108398	-80.918472
9646.875000	-81.131340
9657.641602	-79.882423
9668.408203	-78.959206
9679.174805	-80.029617
9689.941406	-83.941917
9700.708008	-79.860947
9711.474609	-76.337975
9722.241211	-75.244995
9733.007813	-74.823265
9743.774414	-79.905640
9754.541016	-84.278030
9765.307617	-81.586334
9776.074219	-76.096306
9786.840820	-72.822990
9797.607422	-74.097336
9808.374023	-77.014496
9819.140625	-81.231293
9829.907227	-77.893143
9840.673828	-70.335434
9851.440430	-66.496063
9862.207031	-65.552956
9872.973633	-67.857780
9883.740234	-60.283234
9894.506836	-54.482635
9905.273438	-56.298355
9916.040039	-61.778507
9926.806641	-64.689629
9937.573242	-69.920410
9948.339844	-64.407578
9959.106445	-57.250648
9969.873047	-60.735298
9980.639648	-72.381775
9991.406250	-72.291214
10002.172852	-72.643051
10012.939453	-73.574318
10023.706055	-68.034393
10034.472656	-78.413345
10045.239258	-73.436729
10056.005859	-65.427773
10066.772461	-56.557396
10077.539063	-47.314251
10088.305664	-44.309803
10099.072266	-53.316910
10109.838867	-52.165619
10120.605469	-56.369488
10131.372070	-69.043907
10142.138672	-78.036247
10152.905273	-67.435211
10163.671875	-79.040298
10174.438477	-73.326141
10185.205078	-76.446175
10195.971680	-84.973022
10206.738281	-85.471016
10217.504883	-76.065208
10228.271484	-74.801781
10239.038086	-77.229057
10249.804688	-73.257973
10260.571289	-71.089508
10271.337891	-72.913048
10282.104492	-77.030205
10292.871094	-75.950462
10303.637695	-77.012535
10314.404297	-93.644989
10325.170898	-72.559959
10335.937500	-72.290062
10346.704102	-78.448936
10357.470703	-78.156693
10368.237305	-80.581177
10379.003906	-80.828110
10389.770508	-82.738121
10400.537109	-84.622421
10411.303711	-76.898376
10422.070313	-71.336037
10432.836914	-70.263428
10443.603516	-70.083458
10454.370117	-69.607552
10465.136719	-71.135796
10475.903320	-73.079292
10486.669922	-75.419662
10497.436523	-90.287491
10508.203125	-87.055923
10518.969727	-79.958717
10529.736328	-76.449196
10540.502930	-70.383759
10551.269531	-62.470066
10562.036133	-62.392895
10572.802734	-59.338367
10583.569336	-64.975555
10594.335938	-53.514400
10605.102539	-55.702740
10615.869141	-72.359436
10626.635742	-73.678284
10637.402344	-80.799927
10648.168945	-86.289040
10658.935547	-77.210533
10669.702148	-67.902275
10680.468750	-68.915955
10691.235352	-84.666176
10702.001953	-75.030174
10712.768555	-71.345779
10723.535156	-69.525307
10734.301758	-73.245850
10745.068359	-88.707352
10755.834961	-76.722984
10766.601563	-72.938049
10777.368164	-74.187584
10788.134766	-74.860634
10798.901367	-74.480881
10809.667969	-81.508774
10820.434570	-77.611023
10831.201172	-74.594849
10841.967773	-63.669930
10852.734375	-69.356636
10863.500977	-52.994976
10874.267578	-54.397705
10885.034180	-67.951004
10895.800781	-74.313293
10906.567383	-74.282784
10917.333984	-74.319183
10928.100586	-75.831635
10938.867188	-77.346291
10949.633789	-82.245216
10960.400391	-81.412628
10971.166992	-76.532440
10981.933594	-81.257431
10992.700195	-100.086266
11003.466797	-89.727249
11014.233398	-77.719887
11025.000000	-75.000313
11035.766602	-72.950729
11046.533203	-75.022125
11057.299805	-89.046028
11068.066406	-78.721634
11078.833008	-82.233421
11089.599609	-83.954109
11100.366211	-85.806732
11111.132813	-82.720406
11121.899414	-81.405540
11132.666016	-82.487579
11143.432617	-82.789146
11154.199219	-76.318214
11164.965820	-73.759720
11175.732422	-74.695419
11186.499023	-77.951820
11197.265625	-75.807175
11208.032227	-72.541435
11218.798828	-75.235229
11229.565430	-76.236855
11240.332031	-77.504761
11251.098633	-78.255653
11261.865234	-82.338127
11272.631836	-86.894623
11283.398438	-69.824623
11294.165039	-56.491852
11304.931641	-53.537113
11315.698242	-59.728119
11326.464844	-81.750664
11337.231445	-71.537018
11347.998047	-73.448906
11358.764648	-74.104149
11369.531250	-76.963509
11380.297852	-79.912804
11391.064453	-72.905289
11401.831055	-76.722969
11412.597656	-77.206459
11423.364258	-78.147552
11434.130859	-95.898468
11444.897461	-87.602798
11455.664063	-78.363876
11466.430664	-77.832008
11477.197266	-84.596329
11487.963867	-86.698471
11498.730469	-88.438919
11509.497070	-84.311417
11520.263672	-80.705002
11531.030273	-77.942955
11541.796875	-79.180702
11552.563477	-84.656631
11563.330078	-77.068375
11574.096680	-77.777519
11584.863281	-73.276459
11595.629883	-70.949440
11606.396484	-74.229607
11617.163086	-65.965279
11627.929688	-55.726479
11638.696289	-54.650280
11649.462891	-63.167492
11660.229492	-87.177444
11670.996094	-78.361092
11681.762695	-79.721710
11692.529297	-89.403061
11703.295898	-80.754822
11714.062500	-76.845627
11724.829102	-78.721443
11735.595703	-82.970810
11746.362305	-81.239426
11757.128906	-83.570518
11767.895508	-84.686241
11778.662109	-83.872894
11789.428711	-86.809189
11800.195313	-79.927834
11810.961914	-79.190109
11821.728516	-85.416061
11832.495117	-84.091461
11843.261719	-83.576195
11854.028320	-86.579445
11864.794922	-91.027603
11875.561523	-77.325943
11886.328125	-72.003723
11897.094727	-70.129631
11907.861328	-71.053101
11918.627930	-75.853256
11929.394531	-80.867737
11940.161133	-90.813766
11950.927734	-77.916122
11961.694336	-71.552025
11972.460938	-74.767967
11983.227539	-67.019341
11993.994141	-59.852066
12004.760742	-57.279358
12015.527344	-59.640862
12026.293945	-67.433922
12037.060547	-81.727783
12047.827148	-74.217377
12058.593750	-71.283546
12069.360352	-79.002167
12080.126953	-70.687210
12090.893555	-62.138348
12101.660156	-62.321831
12112.426758	-71.652916
12123.193359	-85.749283
12133.959961	-79.822655
12144.726563	-88.598427
12155.493164	-82.530579
12166.259766	-83.963448
12177.026367	-92.669006
12187.792969	-92.900024
12198.559570	-92.232079
12209.326172	-89.605896
12220.092773	-83.522575
12230.859375	-75.182602
12241.625977	-78.146431
12252.392578	-88.047180
12263.159180	-77.501930
12273.925781	-81.970963
